neighborhood_id,listing_id
2374422052,29889060
977967666,28590842
2374422052,29961931
0,28656754
150940157,29979422
150970845,28677425
2374422052,30013204
2404270129,30018439
2404270129,28693622
977967666,30024068
150940157,28699203
150970845,30044044
2374422052,28712510
2404270129,28722561
0,28781130
0,30044981
150959549,30093335
150975261,30772471
150939846,30113499
150936037,30114679
0,30124134
0,30775742
2404270129,30808504
150939846,30130681
150970845,30815319
0,30131884
150940157,30859809
2374422052,30894545
150959549,30176806
2374422052,30228341
0,30960947
2404270129,30234326
0,31040215
0,30237428
150959549,31116686
0,30270054
150975261,31129657
150939846,31138126
0,30290674
977967666,31145360
150959549,31202562
231658837,30407197
150977876,31219270
150939846,31219741
231658837,31221278
2404270129,30417137
150939846,31243526
150938688,30421688
6152786240,31287568
0,30426117
0,31294061
0,30426797
0,31321961
150977876,31391400
0,30430318
150975261,31444663
0,30500795
2404270129,30539193
150946182,31462782
2404270129,30539198
2404270129,30540162
2404270129,30540439
150946182,30578185
231658837,30739349
150940157,31465446
150936037,31476418
2404270129,32918175
2404270129,32918230
2404270129,32918301
2374422052,32922639
2374422052,32922642
0,32944774
0,31489880
150970845,32961595
150946182,32963775
231658837,31498217
2404270129,32993666
0,31545482
150936037,33020993
150946182,31562982
150946182,33079261
150975261,31593357
2404270129,33079505
977967666,33120365
150972830,31602811
150959549,31623027
2374422052,33120448
2404270129,33149601
0,31623201
0,33170097
150939846,31649637
150951309,33200897
2374422052,33219833
150940157,31690879
150946182,31800143
2374422052,33224279
150936037,33225888
0,31823878
6152786240,33246518
150970845,31861313
0,33249339
2404270129,31876965
150939846,31888796
150970845,33250388
150939846,33252187
0,31908087
150940157,31985844
2404270129,31991625
0,33253927
150936037,33270711
150946182,33276085
150970845,33286578
2374422052,32009047
2404270129,33327082
2404270129,32015904
150977876,33350586
150938688,32028467
2374422052,33374955
150946182,32049112
150959549,33395033
150946182,32064854
150940157,33400483
150970845,32067665
0,33406731
150938688,32089743
150939846,33428665
0,32103231
150939846,33428969
150959549,32115631
150939846,33429082
977967666,33516836
2404270129,32169794
150972830,33531706
150959549,32172218
150977876,32195610
0,33583687
0,32269368
0,33585932
0,33586036
0,33589084
150940157,32290682
2374422052,32410643
231658837,32420771
231658837,33617423
231658837,33617465
2404270129,32474278
231658837,33617656
150940157,33618905
231658837,33619584
0,32476765
977967666,33643046
2404270129,33690503
150977876,32478511
2374422052,33692462
150946182,33717119
150972830,33717205
0,32524046
2404270129,32526287
0,33734737
0,33735026
0,33735132
2404270129,33738155
0,32590821
150939846,32595122
977967666,32596443
231658837,33742635
231658837,33742761
150940157,32611866
0,33776522
2404270129,32619057
150972830,33800373
150939846,32645076
2374422052,32664028
977967666,32680074
977967666,33803288
231658837,32691011
0,32747568
150951309,33803909
2374422052,32793488
0,32836458
150951309,33804169
2374422052,32869227
2404270129,33833730
2404270129,33845513
2404270129,33845521
2404270129,33845538
150972830,33856812
2404270129,32902443
150970845,34037427
0,33877230
150946182,34066096
150938688,33878810
231658837,34097274
150946182,33900098
150959549,33915271
150972830,34162981
2374422052,33915294
0,34177477
2404270129,33940567
150970845,34226545
2404270129,33941434
150939846,33961254
150959549,34235091
150946182,33988269
2404270129,34259570
0,34264537
0,34293672
2404270129,34002012
150977876,34310719
0,34311900
150946182,34368191
2374422052,34369757
150939846,34371592
0,34385038
150970845,35339569
0,35340461
2404270129,34397966
150959549,34409642
150936037,35350514
150939846,34448530
150975261,34472056
2374422052,35360181
150977876,35420708
150939846,34473541
0,34502984
0,34503476
150959549,35465643
150939846,35490462
2374422052,34504826
0,35522201
0,34505467
150977876,35544099
150959549,34505734
150970845,35546534
150959549,34512007
150946182,35577491
150977876,34533709
150972830,35601606
0,34534774
150959549,34535666
150951309,35640939
150951309,35641894
150951309,35641916
150951309,35641921
150951309,35641925
150951309,35641936
150951309,35641942
150951309,35641946
2404270129,34550517
150946182,34571618
150951309,35641951
150951309,35641956
150951309,35641961
150951309,35641964
2374422052,34575757
150951309,35641971
150951309,35641980
150951309,35641985
150951309,35641988
150951309,35641991
150951309,35641994
150951309,35642001
150951309,35642004
150951309,35642009
150951309,35642015
150951309,35642020
150951309,35642035
2374422052,35642589
977967666,34623511
150939846,34624605
150939846,35718046
150938688,34664482
150946182,34690515
2374422052,34693229
150972830,35735114
150977876,34714794
150975261,35807042
150946182,34756492
2374422052,34758003
150946182,34779314
150938688,35831247
150972830,34781110
2374422052,35843937
0,34817437
150970845,35870877
150946182,35875249
0,34845194
2404270129,34845472
150970845,34859541
231658837,35878305
150959549,35879017
0,34870723
977967666,34879512
150946182,35882466
0,35915436
150975261,35933365
150975261,34891924
150970845,35937764
0,34907038
150946182,34912079
0,35941342
150946182,34912429
150977876,35942460
2374422052,35998945
150939846,34924092
0,34941478
150939846,36033478
150972830,36035418
150959549,36037114
150975261,34950265
150975261,34950524
0,34976195
150946182,36073318
0,34976744
150940157,36075411
2374422052,36107139
150946182,34977600
150946182,34978518
150975261,34980478
150975261,34981119
0,34982508
150946182,36109021
2374422052,34983149
150946182,36109243
150946182,36109379
150946182,36111633
150946182,36111689
150946182,36111813
150946182,36111871
150959549,36114524
150936037,35002263
2404270129,36119692
150970845,35007118
150946182,36135642
0,36185059
150977876,35042947
2404270129,36201051
150946182,35063529
150959549,35125287
2404270129,36201350
2404270129,36201648
2404270129,36201756
2404270129,36201910
977967666,36202177
150970845,35131800
150959549,35162444
150959549,36210433
150959549,35162967
150977876,36212430
0,35188070
150977876,36212774
150977876,36213039
977967666,36235581
977967666,36235813
977967666,36235984
977967666,36236107
977967666,36236176
977967666,36236883
150940157,35189721
0,35204718
977967666,36237111
977967666,36237271
977967666,36237679
977967666,36237869
977967666,36238111
2404270129,36245973
150946182,35265089
2404270129,35286216
150938688,37589026
2404270129,36277783
2374422052,37629139
150939846,37637187
0,37637210
231658837,37637220
150977876,36299054
150939846,37640654
977967666,36308783
150946182,36315824
150936037,37657464
0,37715703
150939846,36316902
0,36382080
231658837,36390933
0,37745352
231658837,36391442
150970845,36399180
0,37785517
150970845,36444242
150970845,37803226
150938688,36450142
150970845,37830153
0,37854281
0,36480820
0,37863703
2404270129,36491125
150939846,37935442
150946182,36512479
0,37936390
0,36519711
150977876,37946126
150972830,36595243
2404270129,37946796
2404270129,37965890
2404270129,37966117
2404270129,37966861
150939846,36603045
150946182,37972938
150975261,36607757
0,36607801
2404270129,37992329
2374422052,36608970
150970845,36634976
2404270129,37993850
150970845,36638018
0,37997087
231658837,36641702
0,38020471
0,36642294
150940157,36696017
2404270129,38050690
150972830,36699283
150970845,38077704
150939846,38130168
150946182,36732856
150940157,38130428
2404270129,36768888
231658837,36770186
150939846,38154526
150940157,38155445
231658837,38189060
2404270129,38189155
150977876,38212434
231658837,38212923
2404270129,38213130
231658837,38213184
231658837,38213413
231658837,38213467
231658837,38213516
150970845,36773048
231658837,38214176
0,36813974
150940157,36844733
2374422052,38218485
150972830,36876200
150970845,36878218
150959549,38267428
6152786240,36884717
2374422052,38269480
2404270129,38281449
2374422052,36885171
150940157,36886917
150977876,38328402
2374422052,38334917
150939846,36914638
0,38356001
150939846,36982300
150946182,38411759
150975261,37006004
0,38453480
0,37018551
150939846,38455132
0,37018606
0,38458925
150975261,37026452
150972830,38464334
977967666,37060308
150940157,38487282
150959549,38491779
150977876,38577667
150940157,38577704
150938688,37085792
0,38605259
150972830,37112808
150972830,38626919
2404270129,37125115
150959549,38642074
150939846,37132009
150939846,37152857
2404270129,38645782
0,37177460
150975261,38646737
150946182,37183033
150970845,38669233
150959549,37203570
0,38698070
150939846,37285625
2374422052,38734769
2404270129,37300439
150975261,37354182
150959549,38779774
150975261,37364134
2374422052,38796485
0,38801315
150970845,37398761
150977876,37429919
2404270129,38846160
150959549,38851917
150946182,37453565
150977876,38853614
6152786240,37458589
150946182,38962977
2374422052,37495691
150959549,38979488
2404270129,37525182
150959549,38981597
150939846,37540799
2404270129,39003023
150939846,37542043
150936037,37563836
150975261,37563871
2404270129,39035076
0,39008025
2404270129,39035099
2404270129,39035210
2404270129,39035255
2404270129,39035289
2404270129,39035379
150970845,39065345
150970845,39021494
150939846,39085337
150977876,39028568
150939846,39086420
150972830,40291017
150972830,39135549
150970845,40293242
2374422052,40293561
150975261,40332328
2404270129,39136353
150940157,40370789
2374422052,40373705
0,39139002
0,39139039
150975261,39174333
0,40375573
150970845,39199725
2374422052,40377483
2404270129,40400915
150959549,39230471
150939846,39246120
150959549,40411891
150959549,39300764
0,40470400
2374422052,40488305
150977876,40534017
150970845,39317146
150946182,40539898
150939846,40568019
150977876,39320169
150972830,39335596
150959549,39362742
150939846,40591370
150946182,40610760
150940157,39366283
150972830,39398514
150940157,40652476
2374422052,40678367
0,39399191
150959549,40681715
150946182,40701591
0,39439816
2404270129,40752050
0,39467892
150940157,39467894
150959549,39468154
150936037,39475710
231658837,40758637
150970845,39479972
0,40771059
150940157,39483019
0,40776718
150939846,40805092
0,39488399
2374422052,39528971
150939846,40805123
2374422052,39533006
150939846,40806100
150940157,40843077
150970845,40844564
150959549,40881328
150975261,39561422
2374422052,40911008
2374422052,39607495
0,40924285
2404270129,40925501
150970845,39652309
150940157,40952685
150972830,39655294
150939846,40953233
0,39656942
150939846,39676926
150970845,40984205
150977876,39698460
0,40985315
977967666,39724418
150970845,41003115
150951309,39728889
0,39747458
0,41030199
0,39748737
2374422052,41049714
150977876,39781932
2404270129,39798869
0,39799129
150940157,41110236
2404270129,39799154
150946182,39817809
2374422052,41110297
0,39818131
150939846,39841667
0,39897579
150970845,41147776
150977876,39907322
150939846,41154313
150970845,41174101
150940157,39920553
0,41175190
977967666,39948923
977967666,39949477
977967666,39949647
977967666,39949725
977967666,39950187
150946182,41179062
150939846,39975983
150939846,39975989
150939846,39976270
150939846,39976966
150939846,39977257
0,39984403
150975261,41180309
150970845,41187145
150959549,39994345
150940157,41193030
150939846,40011876
150939846,40012103
150946182,40062403
2404270129,41194214
150959549,41217535
150977876,40094089
0,41218952
150970845,41237942
150946182,40117589
150970845,41261006
231658837,40135417
150975261,41262912
0,40152140
0,41264641
2374422052,41274483
150970845,40154230
2404270129,40162643
150959549,41299302
150939846,40236812
150959549,41321239
150970845,41325715
977967666,41666500
150975261,41683969
150939846,41348998
231658837,41701444
150946182,41709982
150972830,41745413
2404270129,41381981
150970845,41770912
0,41773942
2404270129,41413522
150959549,41501657
0,41534667
150975261,41535117
2374422052,41774730
150938688,41775500
150975261,41536298
150975261,41539137
150936037,41778027
150946182,41819596
977967666,41565869
150959549,41598064
150959549,41599161
150959549,41599876
0,41819916
150959549,41601121
150959549,41601649
150959549,41602651
0,41828549
150959549,41604840
6152786240,41842729
0,41621212
150946182,41885957
231658837,42853396
150946182,41886024
2404270129,42856473
150939846,41907357
150959549,42860814
150959549,42861356
6152786240,41939384
150940157,42862942
231658837,41976609
231658837,41976651
231658837,41976700
2404270129,42869442
150975261,42894717
2374422052,41982286
150959549,42001650
150939846,42902065
2404270129,42981588
150970845,42002823
150975261,42987988
0,42994085
2404270129,42004276
0,42006977
2404270129,43043911
150939846,42031223
231658837,42031254
2404270129,42031281
2404270129,43045062
150970845,43046080
2374422052,43047552
0,42043837
977967666,43060179
150938688,43103347
2374422052,42047178
231658837,42065054
150970845,43110115
231658837,42065094
231658837,42065596
2404270129,42081811
150940157,43143775
2404270129,42084111
150939846,42084151
2404270129,42117836
977967666,43188510
150939846,43259594
231658837,43320821
231658837,43320824
231658837,43320826
231658837,43320830
150939846,43320834
231658837,43320837
231658837,43367930
150939846,43368117
150939846,42138876
2404270129,43432648
2374422052,43452476
150939846,42180043
2404270129,43458820
0,42201985
150959549,43461448
2374422052,42208169
150970845,43498717
150975261,42224622
977967666,42247084
0,43510567
150970845,42313537
0,43519844
2404270129,42353206
231658837,42375267
231658837,42375389
150946182,42375633
150946182,42375710
150977876,42380390
0,43531859
150938688,43554835
150938688,43554849
150975261,42401874
0,43592678
150939846,42414204
150936037,42488475
150959549,43609683
150977876,43653096
150977876,43661722
150946182,42510454
150939846,42511001
150940157,43678385
6152786240,42512576
150940157,43678392
2404270129,43702358
150970845,42583357
977967666,43727112
2404270129,42606280
150959549,43732745
2404270129,43748129
150972830,42609622
150939846,43752988
0,42613276
2404270129,42628302
150940157,42629440
150940157,43765455
150977876,43770916
150940157,42646755
0,43777419
150946182,43802203
2404270129,43807087
2404270129,42648598
150938688,42655807
150936037,43861016
0,43872195
150977876,42657585
150946182,43912436
150946182,42671642
150970845,42672886
2404270129,42681447
2404270129,42681629
2404270129,42681692
150939846,42688279
150970845,43914151
2404270129,43924360
0,43958243
231658837,43958528
0,42689162
150975261,44016360
0,44037101
150959549,44037688
150970845,42695194
2374422052,42712915
150946182,44046825
977967666,42773371
150977876,42786661
150970845,44135289
150939846,42796054
150970845,44139610
150939846,44247996
231658837,44281181
0,44153528
0,44307394
150946182,44307621
150939846,44155604
150946182,44164238
150975261,44170007
150939846,44197192
150970845,44318220
150946182,44229955
150939846,44233652
150939846,44233690
150975261,44325029
150939846,44233706
150939846,44233744
2374422052,44233827
150939846,44233839
2374422052,44335762
6152786240,45467053
150959549,44357965
0,44358530
0,45468065
150975261,45481895
150940157,44360168
150939846,44373970
150970845,45508064
150939846,44391446
2374422052,45517491
0,45532820
150977876,44392012
150939846,44416682
150972830,45534009
150970845,44479137
2404270129,45562620
150946182,45562699
2404270129,45588892
0,45605129
150975261,44480117
0,44489357
150970845,45607099
150959549,45610619
0,44537392
0,44542423
150975261,45614239
150970845,44570566
0,45623387
0,44577301
231658837,44578136
2404270129,44590748
2374422052,45639164
150939846,44594219
2374422052,45641533
150959549,45642314
0,44599664
2374422052,44615470
150977876,44660894
0,45651180
0,45655638
2404270129,45680932
150959549,44685123
150959549,44700665
150940157,44705809
2404270129,44812880
150977876,45690154
150940157,45702690
150977876,44900179
2374422052,45710741
2404270129,44963376
150939846,45712983
0,45715619
231658837,45006386
231658837,45006406
150970845,45040666
150975261,45739380
150975261,45755073
150939846,45055733
2374422052,45757157
2404270129,45057496
2404270129,45057603
2404270129,45057769
2404270129,45057913
150940157,45059108
2404270129,45069559
0,45757814
0,45787759
0,45080395
150970845,45122948
2404270129,45134889
2404270129,45134910
2404270129,45134970
150940157,45158108
150940157,45158110
2404270129,45161403
2404270129,45161404
0,45161470
150959549,45162763
150959549,45790522
150977876,45181410
2404270129,45806467
2404270129,45214738
150936037,45831456
2404270129,45215321
231658837,45833019
2404270129,45837480
2404270129,45837501
2404270129,45217504
150938688,45218253
150940157,45841029
2404270129,45222063
2404270129,45223282
0,45252356
150959549,45850291
2404270129,45855850
2404270129,45870397
2404270129,45870457
2404270129,45870481
0,45272191
150977876,45878431
2404270129,45276736
0,45881475
2374422052,45277609
2404270129,45278641
150940157,45287163
0,45897946
2404270129,45904038
2404270129,45298799
150946182,45910091
150946182,45351066
150959549,45915379
231658837,45937775
150939846,45937786
231658837,45937811
150939846,45942314
0,45363764
2404270129,45365245
150972830,45960931
0,45374620
150939846,45992454
2404270129,45376316
2404270129,45376387
150939846,45377249
150939846,45993748
150975261,45996405
150939846,45424236
150970845,45424893
150939846,46004218
150975261,45425215
231658837,46012059
150936037,45434099
150946182,45458024
150939846,46026577
150972830,46036096
150972830,46036787
150972830,46036925
150972830,46037073
150972830,46037172
150972830,46037518
150975261,46217829
0,46218428
150975261,46219158
150940157,46051650
977967666,46226764
231658837,46253091
0,46058912
150939846,46066887
150939846,46076878
150939846,46076898
2404270129,46256267
2404270129,46082004
0,46258027
150946182,46090721
150940157,46261128
150940157,46091063
2404270129,46281653
150940157,46301013
150959549,46308452
150946182,46109127
2404270129,46114156
231658837,46114183
150959549,46309611
2404270129,46153210
0,46214525
2404270129,46326019
231658837,47047526
150970845,46332263
150939846,47052793
150939846,47053398
0,46340265
2404270129,47059182
0,46353222
150939846,47092306
0,46355217
150939846,47101995
231658837,47112908
150939846,47120216
150975261,46361697
150959549,46397060
150959549,47120997
150946182,46411408
2404270129,46434227
0,47157729
231658837,47165299
0,46437578
150946182,47178457
0,46451740
150970845,47185825
150977876,46452459
150938688,47188664
2404270129,47194906
2404270129,47195454
2404270129,46478593
2404270129,46480244
2404270129,46483009
150940157,47204529
150975261,46509653
2404270129,47263183
150940157,46514163
150946182,47291703
231658837,46514195
2374422052,47308588
2374422052,47325936
0,46534569
231658837,47337063
2404270129,46548051
2404270129,46551469
150939846,47354247
231658837,46565719
0,47354345
2404270129,46578925
150970845,46585235
150940157,47374711
0,47392414
2404270129,47398354
2374422052,46587220
2374422052,47406405
150946182,47408169
150977876,46589466
6152786240,47422675
150975261,47449969
150938688,46598034
977967666,46619863
0,46621678
0,46622602
0,46622682
2404270129,46630752
2404270129,46630887
2404270129,46630900
150970845,46647161
2374422052,47478661
150970845,47532120
0,47546686
2374422052,46674367
150951309,47565469
2404270129,46674369
2404270129,46679642
0,46727219
150951309,47566896
150936037,47583248
150959549,46731714
150977876,47583939
150940157,46732475
150940157,47596452
150970845,46733802
150977876,46748271
150946182,47721751
150972830,47728180
2404270129,46757747
2404270129,46798760
2404270129,47756154
977967666,47814845
150946182,46857184
2404270129,46868403
2404270129,46876194
150970845,47816231
2374422052,47820761
2404270129,47822303
2404270129,47822316
2404270129,47822329
2404270129,46876475
2404270129,46890130
2404270129,46890153
150977876,46897588
150975261,46901420
0,47843109
150970845,46905015
0,46917613
150939846,47844989
2404270129,47848247
0,46928633
150946182,47856630
6152786240,47858207
0,46944787
0,47900852
0,46961678
0,47902724
150970845,46974831
150975261,47908013
2404270129,47916144
2404270129,47919660
2404270129,46993410
150970845,47002843
150939846,47924335
150939846,47939493
231658837,47022211
150975261,47032823
150975261,47033018
150975261,47033205
150940157,47036686
150972830,47939830
231658837,47042157
231658837,48007942
231658837,48008068
150939846,48017771
2374422052,48019499
2404270129,47942972
150972830,47962012
150946182,48025964
150977876,47962381
0,47966894
2404270129,47975435
2404270129,47975554
2404270129,47975595
150972830,48031092
0,47978078
150939846,47982357
150946182,47982947
2404270129,48041067
150946182,48044387
231658837,47985606
231658837,47988422
231658837,47988489
2374422052,48046428
0,48054770
150946182,47989863
150939846,47996773
0,48058275
0,47998249
150940157,47998856
150977876,48059347
150940157,48000244
150977876,48006822
150975261,48069119
0,48070053
0,48070057
150946182,48071350
150975261,48569368
150938688,48572643
0,48075755
2404270129,48581671
150970845,48079334
2404270129,48585796
150939846,48589340
150946182,48081558
150977876,48097196
0,48590075
150946182,48591264
0,48107724
2374422052,48112212
2404270129,48598582
2404270129,48598639
150970845,48605278
2404270129,48119054
150938688,48156562
0,48629485
150939846,48630038
150959549,48159093
150959549,48634798
0,48160763
150970845,48642000
150946182,48173400
150946182,48643791
150970845,48187886
150946182,48648691
150970845,48190701
0,48664932
0,48198505
2404270129,48671001
977967666,48684444
977967666,48684543
150939846,48202083
150959549,48684962
150939846,48698808
150939846,48698903
231658837,48214818
2404270129,48216095
0,48700287
231658837,48217817
231658837,48217946
0,48219735
150939846,48708466
150970845,48714803
150970845,48714907
150939846,48727524
150939846,48727590
150939846,48727595
0,48232413
0,48734575
150946182,48232954
0,48236463
2404270129,48241907
2374422052,48737264
2404270129,48739960
0,48255748
150959549,48741249
2374422052,48266237
2404270129,48279255
2404270129,48279297
150936037,48286305
150940157,48774007
150939846,48801916
150939846,48801924
2404270129,48291655
2374422052,48802558
150946182,48315310
2404270129,48315408
150975261,48316006
2404270129,48804710
2404270129,48806775
150946182,48812084
150970845,48336213
2404270129,48342716
150939846,48813224
2404270129,48344827
150939846,48821508
977967666,48354117
977967666,48377965
2404270129,48826380
150939846,48842246
150939846,48842347
2404270129,48853448
2404270129,48382242
150975261,48883445
2404270129,48384774
150946182,48394045
2404270129,48412542
0,48884001
977967666,48422048
0,48885706
2374422052,48424644
2404270129,48900814
150975261,48424987
2404270129,48903901
150940157,48905751
2404270129,48433421
0,48447536
0,48917940
2404270129,48458856
2374422052,48468491
2374422052,48475623
0,48933171
150946182,48936700
977967666,48954079
0,48954080
977967666,48954082
977967666,48954084
150975261,48494600
150940157,48499024
2374422052,48502071
150975261,48956729
0,48963695
2374422052,48504301
150946182,48524797
0,48982170
2404270129,48987540
0,48531825
150972830,49002486
2404270129,49010380
2374422052,48532108
150975261,49011550
2404270129,48538969
2404270129,48538993
2404270129,48539019
150946182,48544003
150959549,49027091
150975261,49030370
150946182,49032590
150970845,48553417
150970845,49042070
2404270129,48559835
231658837,49060701
150938688,49079534
2404270129,49044744
150970845,49054458
2404270129,49095975
2374422052,49056950
2404270129,49107811
150939846,49060079
231658837,49060452
0,49060594
231658837,49060640
150946182,49113608
977967666,49518078
977967666,49522550
977967666,49522680
150959549,49113826
2404270129,49127132
150970845,49144243
150975261,49527497
150946182,49531122
150946182,49531849
150970845,49154057
150946182,49158994
2404270129,49159858
2404270129,49534257
2404270129,49536097
2404270129,49536295
2404270129,49536544
0,49169308
2404270129,49169316
150946182,49173794
150959549,49545660
150940157,49177771
150975261,49180387
0,49548869
2374422052,49552731
0,49196210
150970845,49197303
150939846,49198120
977967666,49567606
2404270129,49202754
977967666,49202924
2404270129,49203012
2404270129,49206176
150959549,49569405
2404270129,49209662
150936037,49570751
150972830,49572155
2404270129,49211457
150940157,49573435
2404270129,49574865
2404270129,49219256
2404270129,49229073
150959549,49587954
150940157,49229904
150946182,49233924
2404270129,49245495
150959549,49246564
150970845,49589798
0,49247736
0,49590758
150939846,49249731
150939846,49249759
150939846,49249981
150936037,49592590
2404270129,49251550
0,49254280
0,49262712
150940157,49594062
2404270129,49263829
231658837,49594991
150946182,49596878
2374422052,49275438
150940157,49290022
150940157,49597259
2404270129,49300280
2404270129,49300715
0,49598714
2404270129,49611456
150970845,49316920
150959549,49320459
2404270129,49345319
150946182,49615239
231658837,49354000
150938688,49615518
150938688,49615916
2374422052,49358755
0,49616842
231658837,49359651
150936037,49360059
2404270129,49620817
231658837,49375797
150970845,49633326
2374422052,49381773
2404270129,49634821
150977876,49635382
2374422052,49387417
150975261,49403667
2374422052,49640588
0,49404467
0,49643243
0,49404504
150939846,49404710
150970845,49654068
2374422052,49405256
150939846,49655943
0,49669221
150970845,49406615
0,49409055
0,49670559
150940157,49423033
0,49679750
150975261,49425481
150975261,49706027
150970845,49710829
150970845,49710948
2404270129,49712473
150946182,49439303
2404270129,49447838
0,49450601
150940157,49462042
150970845,49716510
150939846,49467093
0,49716625
977967666,49722195
2374422052,49732369
150959549,49485759
150970845,49488963
150959549,49738724
150959549,49760502
2404270129,49492181
2404270129,49492197
2404270129,49492225
2404270129,49495316
150975261,49770432
977967666,49796935
150940157,49497372
150970845,49798293
150946182,49798584
150975261,49798698
150975261,49798702
2404270129,49799303
2404270129,49799778
2404270129,49800201
2404270129,49800206
2404270129,49800930
150975261,49504062
0,49801814
2404270129,49505486
150946182,49818159
2404270129,49505487
150959549,49513521
2404270129,49879114
2404270129,49832497
2374422052,49838282
2374422052,49883276
2404270129,49841461
2404270129,49887631
150939846,49841544
150946182,49841975
0,49889828
150939846,49894965
150939846,49895027
150946182,49904972
150946182,49844695
150940157,49853692
0,49907218
150975261,49907715
150959549,49861972
150939846,49874859
2404270129,49909867
0,50197031
150939846,49926164
977967666,50200463
150939846,49926704
150946182,49929178
2374422052,50208067
150970845,50212118
150959549,49930404
0,49932835
150970845,50227353
0,50227512
2404270129,49941551
0,49944568
0,50229530
150946182,50243733
150970845,50246393
150939846,49947145
2404270129,49947411
150946182,49958960
150946182,49962769
150970845,50247321
0,49965309
0,50247387
150939846,49965423
0,49985205
150970845,50248085
150939846,50251662
150939846,50251744
0,49989359
150972830,50252941
150975261,49989410
0,49990673
150940157,50269759
150946182,49995468
150939846,49995670
150959549,50000857
150940157,50284664
150975261,50005203
150936037,50006008
150939846,50292495
2404270129,50008836
0,50010405
150975261,50310348
150970845,50014151
150975261,50311980
150939846,50021253
150939846,50021353
150959549,50024210
150975261,50029221
0,50033874
150938688,50326480
0,50328620
0,50034645
2404270129,50034681
150939846,50038410
150939846,50038548
150939846,50038600
150939846,50038618
150939846,50039294
0,50332126
150959549,50047040
2404270129,50349230
150970845,50352222
150940157,50048243
150939846,50048349
150939846,50049614
150939846,50050785
0,50358204
977967666,50362440
2404270129,50051810
150940157,50365391
150939846,50065301
150940157,50075127
2374422052,50366090
0,50076575
150959549,50089297
150959549,50089298
2374422052,50089299
0,50098962
150975261,50366989
2404270129,50103542
150975261,50381213
150959549,50121658
2374422052,50390965
2374422052,50128579
0,50391862
2374422052,50393442
150970845,50135927
0,50394587
0,50139349
150970845,50401469
6152786240,50417172
150939846,50146918
231658837,50148456
150940157,50418000
2404270129,50154742
0,50424951
150938688,50155862
2404270129,50159554
150975261,50437997
0,50159729
2404270129,50443727
2404270129,50170697
150970845,50446975
2404270129,50171627
2404270129,50180265
150975261,50188496
0,50465739
150959549,50492675
150946182,50190341
231658837,50190690
150975261,50500022
150970845,50507058
2374422052,50196460
150959549,50510797
150975261,50511057
0,50196958
0,50658154
150940157,50658555
0,50520135
150970845,50660799
150972830,50527363
150972830,50527632
150972830,50528207
150940157,50663827
0,50548489
150975261,50664092
150975261,50664388
150975261,50664580
150940157,50676959
150939846,50549818
2404270129,50561357
2404270129,50566708
2374422052,50678948
150939846,50570903
977967666,50683834
0,50684182
150939846,50571984
150977876,50574117
150938688,50703198
2374422052,50575248
150946182,50706421
0,50577608
231658837,50584227
2404270129,50708463
977967666,50708632
150975261,50709546
150959549,50709823
150946182,50589110
2404270129,50591033
150970845,50592040
150959549,50726805
150970845,50733896
0,50595729
150970845,50734053
150970845,50734467
0,50598077
977967666,50600280
0,50760321
150970845,50769319
2404270129,50600605
150940157,50600990
150970845,50771407
150940157,50777831
231658837,50601476
150946182,50791211
150970845,50791874
0,50604707
6152786240,50793230
0,50614774
2374422052,50794889
231658837,50624005
2404270129,50796252
150975261,50797282
150975261,50639593
0,50639928
150946182,50798501
150940157,50643345
2374422052,50799736
2374422052,50808120
2404270129,50821988
150977876,50657065
0,50827791
150970845,51023553
150946182,50829153
0,50853790
150946182,51043058
150939846,51049193
0,50855798
0,51050888
150970845,50868385
2404270129,51061821
150940157,51064289
150939846,50868765
150975261,50871644
0,51069408
0,50873556
2404270129,51073448
150970845,50874348
0,51091264
2374422052,50886900
2374422052,50889185
2374422052,50889305
2374422052,50889325
150970845,50892516
0,51107857
150972830,51113563
150938688,51124943
2374422052,51125043
150959549,50894767
2374422052,50895007
150938688,50900084
2374422052,51127375
150940157,50901474
231658837,51128283
150975261,51141393
150977876,51154131
150977876,51155777
150946182,50919520
150939846,51172790
150939846,51172803
0,50920534
150946182,51175064
0,51176110
0,51176203
150940157,50922973
150946182,51194072
150939846,51194423
2374422052,50935281
150939846,51195923
150939846,50936326
150959549,50941340
150939846,50953498
2404270129,51196697
6152786240,50955257
150939846,51199516
0,51212106
150946182,50956836
150939846,51215684
150975261,51229468
150946182,51229803
150940157,50972745
977967666,50977117
2404270129,51229962
2374422052,50981471
0,51253116
150975261,51263519
2404270129,51267207
2374422052,50990537
2374422052,50990784
150939846,51267465
2404270129,51268745
150939846,50991421
150959549,51269534
2374422052,51270132
150939846,50992310
150959549,50993665
150939846,50993700
150939846,50994006
150975261,51279846
150939846,50994901
150970845,51287658
0,50995187
150940157,50999501
150959549,51291884
977967666,51292103
150977876,51000217
150977876,51323246
2404270129,51326365
2374422052,51327984
2374422052,51010345
150936037,51017332
2374422052,51328189
2404270129,51022375
150975261,51472185
150936037,51329351
150939846,51472581
0,51474865
150975261,51347012
150970845,51489333
0,51348162
150970845,51348685
150970845,51349042
150939846,51502447
0,51350294
2404270129,51354695
0,51502807
0,51359745
2404270129,51504917
2374422052,51511191
0,51363244
2404270129,51370408
977967666,51378567
977967666,51519149
0,51388695
150946182,51525440
2374422052,51392565
150975261,51532512
150975261,51402143
150939846,51539807
